case_id,model,uses_nonthermal_error,success_rate,mean_acquisition_time_s,median_acquisition_time_s,p95_acquisition_time_s,mean_initial_error_urad,p95_initial_error_urad,mean_thermal_residual_urad,p95_thermal_residual_urad,mean_nonthermal_error_urad,p95_nonthermal_error_urad,mean_uncorrected_total_error_urad,p95_uncorrected_total_error_urad
21_LTAN06_800km_1213COLD_PX_STTLCT_PCDU_HEAT_PX_0p5,no_correction,False,0.9833887043189369,116.44121621621623,116.5,161.5,862.9231557382598,980.7530323388576,862.9231557382598,980.7530323388576,0.0,0.0,862.9231557382598,980.7530323388576
21_LTAN06_800km_1213COLD_PX_STTLCT_PCDU_HEAT_PX_0p5,static_bias_correction,False,0.9900332225913622,6.4661073825503355,4.5,21.200000000000003,131.65486875407262,293.83158502915416,131.65486875407262,293.83158502915416,0.0,0.0,862.9231557382598,980.7530323388576
21_LTAN06_800km_1213COLD_PX_STTLCT_PCDU_HEAT_PX_0p5,bcase_correction,False,1.0,0.1408637873754153,0.1,0.4,12.677096948053366,29.343820244333692,12.677096948053366,29.343820244333692,0.0,0.0,862.9231557382598,980.7530323388576
21_LTAN06_800km_1213COLD_PX_STTLCT_PCDU_HEAT_PX_0p5,thermal_truth_correction,False,1.0,0.09999999999999998,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,862.9231557382598,980.7530323388576
21_LTAN06_800km_1213COLD_PX_STTLCT_PCDU_HEAT_PX_0p5,thermal_plus_nonthermal_no_correction,True,0.973421926910299,171.33720136518772,164.5,363.38,853.3293479130659,1328.3441044611727,862.9231557382598,980.7530323388576,632.2159372953558,1468.586858559517,853.3293479130659,1328.3441044611727
21_LTAN06_800km_1213COLD_PX_STTLCT_PCDU_HEAT_PX_0p5,bcase_correction_with_nonthermal,True,0.9667774086378738,120.08694158075602,60.5,485.40000000000003,633.5741505615324,1468.7251026067024,12.677096948053366,29.343820244333692,632.2159372953558,1468.586858559517,853.3293479130659,1328.3441044611727
22_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_0p5_PROP12p5,no_correction,False,0.9700996677740864,9.58458904109589,9.200000000000001,18.400000000000002,188.67307095929553,282.64054259183376,188.67307095929553,282.64054259183376,0.0,0.0,188.67307095929553,282.64054259183376
22_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_0p5_PROP12p5,static_bias_correction,False,1.0,3.4368770764119594,1.4000000000000001,18.5,107.35205159642399,265.80327353599824,107.35205159642399,265.80327353599824,0.0,0.0,188.67307095929553,282.64054259183376
22_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_0p5_PROP12p5,bcase_correction,False,1.0,0.11794019933554817,0.1,0.4,15.302515221554186,25.862681507320495,15.302515221554186,25.862681507320495,0.0,0.0,188.67307095929553,282.64054259183376
22_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_0p5_PROP12p5,thermal_truth_correction,False,1.0,0.09999999999999998,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,188.67307095929553,282.64054259183376
22_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_0p5_PROP12p5,thermal_plus_nonthermal_no_correction,True,0.9501661129568106,36.463986013986016,25.150000000000002,88.80000000000001,378.4862125057703,653.0883732812806,188.67307095929553,282.64054259183376,292.4682851661064,518.2341384050536,378.4862125057703,653.0883732812806
22_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_0p5_PROP12p5,bcase_correction_with_nonthermal,True,0.9601328903654485,19.82491349480969,17.7,55.559999999999995,291.487183021287,506.49607906954935,15.302515221554186,25.862681507320495,292.4682851661064,518.2341384050536,378.4862125057703,653.0883732812806
23_LTAN06_800km_1213COLD_MX_STTLCT_PROP_HEAT_MX_0p5,no_correction,False,0.9634551495016611,141.07413793103447,129.9,177.20000000000002,987.3710265944787,1096.7944484719662,987.3710265944787,1096.7944484719662,0.0,0.0,987.3710265944787,1096.7944484719662
23_LTAN06_800km_1213COLD_MX_STTLCT_PROP_HEAT_MX_0p5,static_bias_correction,False,0.9933554817275747,6.822742474916389,4.4,27.5,135.0823791627322,308.7915480837142,135.0823791627322,308.7915480837142,0.0,0.0,987.3710265944787,1096.7944484719662
23_LTAN06_800km_1213COLD_MX_STTLCT_PROP_HEAT_MX_0p5,bcase_correction,False,1.0,0.13089700996677742,0.1,0.4,11.108040049187766,27.15654565743938,11.108040049187766,27.15654565743938,0.0,0.0,987.3710265944787,1096.7944484719662
23_LTAN06_800km_1213COLD_MX_STTLCT_PROP_HEAT_MX_0p5,thermal_truth_correction,False,1.0,0.09999999999999998,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,987.3710265944787,1096.7944484719662
23_LTAN06_800km_1213COLD_MX_STTLCT_PROP_HEAT_MX_0p5,thermal_plus_nonthermal_no_correction,True,0.9700996677740864,175.4191780821918,157.10000000000002,342.36,865.7774497368596,1306.805549461548,987.3710265944787,1096.7944484719662,635.0059349913179,1434.5558560314626,865.7774497368596,1306.805549461548
23_LTAN06_800km_1213COLD_MX_STTLCT_PROP_HEAT_MX_0p5,bcase_correction_with_nonthermal,True,0.9601328903654485,122.49031141868514,61.0,482.04,637.0565094779447,1435.8818909846757,11.108040049187766,27.15654565743938,635.0059349913179,1434.5558560314626,865.7774497368596,1306.805549461548
24_LTAN06_800km_1213COLD_MX_STTLCT_PCDU_HEAT_MX_0p5,no_correction,False,0.9601328903654485,133.0280276816609,145.6,178.0,902.3008091926296,1027.7284247866874,902.3008091926296,1027.7284247866874,0.0,0.0,902.3008091926296,1027.7284247866874
24_LTAN06_800km_1213COLD_MX_STTLCT_PCDU_HEAT_MX_0p5,static_bias_correction,False,0.9933554817275747,6.938461538461538,4.4,27.5,135.92646297891778,310.38458475092517,135.92646297891778,310.38458475092517,0.0,0.0,902.3008091926296,1027.7284247866874
24_LTAN06_800km_1213COLD_MX_STTLCT_PCDU_HEAT_MX_0p5,bcase_correction,False,1.0,0.13089700996677742,0.1,0.4,11.334204255009713,27.1327955483824,11.334204255009713,27.1327955483824,0.0,0.0,902.3008091926296,1027.7284247866874
24_LTAN06_800km_1213COLD_MX_STTLCT_PCDU_HEAT_MX_0p5,thermal_truth_correction,False,1.0,0.09999999999999998,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,902.3008091926296,1027.7284247866874
24_LTAN06_800km_1213COLD_MX_STTLCT_PCDU_HEAT_MX_0p5,thermal_plus_nonthermal_no_correction,True,0.973421926910299,204.47849829351537,190.20000000000002,414.48,915.4802718389566,1345.135404162578,902.3008091926296,1027.7284247866874,646.8716392661713,1432.8701902535781,915.4802718389566,1345.135404162578
24_LTAN06_800km_1213COLD_MX_STTLCT_PCDU_HEAT_MX_0p5,bcase_correction_with_nonthermal,True,0.9800664451827242,126.85152542372883,71.2,482.72,648.5538550766472,1419.2130329062472,11.334204255009713,27.1327955483824,646.8716392661713,1432.8701902535781,915.4802718389566,1345.135404162578
25_LTAN18_693km_SENTINEL1_MY_ALL_HEAT_MY_0p5,no_correction,False,1.0,5.800000000000001,5.800000000000001,5.800000000000001,151.64919223514772,152.74158458271094,151.64919223514772,152.74158458271094,0.0,0.0,151.64919223514772,152.74158458271094
25_LTAN18_693km_SENTINEL1_MY_ALL_HEAT_MY_0p5,static_bias_correction,False,1.0,0.09999999999999998,0.1,0.1,2.6677030783146423,5.3782285697613,2.6677030783146423,5.3782285697613,0.0,0.0,151.64919223514772,152.74158458271094
25_LTAN18_693km_SENTINEL1_MY_ALL_HEAT_MY_0p5,bcase_correction,False,1.0,0.09999999999999998,0.1,0.1,2.8923736525351553,5.306322214758449,2.8923736525351553,5.306322214758449,0.0,0.0,151.64919223514772,152.74158458271094
25_LTAN18_693km_SENTINEL1_MY_ALL_HEAT_MY_0p5,thermal_truth_correction,False,1.0,0.09999999999999998,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,151.64919223514772,152.74158458271094
25_LTAN18_693km_SENTINEL1_MY_ALL_HEAT_MY_0p5,thermal_plus_nonthermal_no_correction,True,0.9634551495016611,27.820689655172412,21.0,77.2,348.07865038989416,641.4005441239195,151.64919223514772,152.74158458271094,324.89947319231425,560.0654806585023,348.07865038989416,641.4005441239195
25_LTAN18_693km_SENTINEL1_MY_ALL_HEAT_MY_0p5,bcase_correction_with_nonthermal,True,0.9700996677740864,23.832876712328765,19.8,56.99,324.81428993980165,562.5116665593353,2.8923736525351553,5.306322214758449,324.89947319231425,560.0654806585023,348.07865038989416,641.4005441239195
